"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"XP_020627902.1"," ","LOC110065140",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000284.1",0.58863,"m-AAA protease-interacting protein 1, mitochondrial-like",38.88,1,1618,768,1618,94,756,1
"XP_020610141.1"," ","LOC110048706",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001191.1",0.590401,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like",41.01,1,15215,3081,3479,65,333,23
"XP_020602870.1"," ","LOC110041882",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000808.1",0.59049,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6-like",39.64,1,6678,927,1097,153,17,10
"XP_020611386.1"," ","LOC110049885",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001262.1",0.592474,"RNA demethylase ALKBH5-like",37.69,1,5336,978,1620,253,389,3
"XP_020605092.1"," ","LOC110043926",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000596.1",0.594442,"ATP-binding cassette sub-family D member 3-like",40.08,1,27621,1488,2806,20,1298,20
"XP_020612791.1"," ","LOC110051141",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001311.1",0.595153,"protein farnesyltransferase subunit beta-like",40.15,1,2473,1209,2473,94,1170,1
"XP_020605854.1"," ","LOC110044629",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000597.1",0.596623,"nuclear pore complex protein Nup85-like",38.17,1,7272,462,752,290,NA,7
"XP_020603486.1"," ","LOC110042451",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000842.1",0.600744,"uncharacterized LOC110042451",35.23,1,4176,570,2110,14,1526,5
"XP_020601014.1"," ","LOC110040158",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000529.1",0.601389,"serine/threonine-protein kinase mTOR-like",37.67,1,42027,6417,6996,122,457,55
"XP_020606765.1"," ","LOC110045504",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001010.1",0.606596,"DNA replication ATP-dependent helicase/nuclease DNA2-like",40.81,1,14032,3267,5372,316,1789,13
"XP_020618456.1"," ","LOC110056331",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001572.1",0.612914,"TFIIH basal transcription factor complex helicase XPD subunit-like",36.06,1,19461,2157,3058,125,776,29
"XP_020606241.1"," ","LOC110044996",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000957.1",0.615447,"uncharacterized LOC110044996",40.91,1,1343,750,837,87,NA,2
"XP_020610147.1"," ","LOC110048710",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001191.1",0.623475,"DCN1-like protein 4",36.71,1,5374,621,779,66,26,7
"XP_020616131.1"," ","LOC110054137",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000654.1",0.626392,"unconventional myosin-X-like",38.64,1,46415,5958,7990,496,1536,63
"XP_020630291.1"," ","LOC110067319",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000394.1",0.637456,"nuclear pore complex protein Nup160-like, transcript variant X1",38,2,45661,2262,3628,304,1061,20
"XP_020620048.1"," ","LOC110057794",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001641.1",0.640781,"aryl hydrocarbon receptor nuclear translocator-like",36.89,1,8968,1242,1658,368,48,12
"XP_020619655.1"," ","LOC110057411",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001621.1",0.64519,"cytochrome c1, heme protein, mitochondrial-like",37.85,1,10604,1188,1234,46,NA,9
"XP_020607760.1"," ","LOC110046415",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001067.1",0.647346,"eIF-2-alpha kinase activator GCN1-like",39.13,1,27876,8097,8470,29,344,61
"XP_020612977.1"," ","LOC110051285",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001314.1",0.647553,"thioredoxin domain-containing protein 3 homolog",37.69,1,1605,402,745,171,172,3
"XP_020608451.1"," ","LOC110047057",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001102.1",0.648185,"uncharacterized LOC110047057",40.47,1,3505,441,1493,256,796,3
"XP_020605977.1"," ","LOC110044745",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000956.1",0.649111,"GDP-fucose transporter 1-like",38.47,1,4824,1197,1743,24,522,5
"XP_020611650.1"," ","LOC110050111",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001281.1",0.650275,"ADP-ribosylation factor-like protein 15, transcript variant X1",37.19,3,9773,639,3042,480,1487,7
"XP_020619959.1"," ","LOC110057714",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001638.1",0.652436,"ubiquitin-protein ligase E3A-like",39.42,1,25288,2358,4677,509,1810,12
"XP_020606399.1"," ","LOC110045145",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000970.1",0.653159,"kinesin-like protein KIF9",42.62,1,6190,2322,3020,83,615,5
"XP_020623270.1"," ","LOC110060816",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001815.1",0.65721,"extensin-like, transcript variant X2",40.74,2,5717,2175,3460,474,811,4
"XP_020625115.1"," ","LOC110062528",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001905.1",0.661986,"autophagy protein 5-like",36.44,1,16504,825,1840,29,986,8
"XP_020610865.1"," ","LOC110049411",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001241.1",0.663332,"arginyl-tRNA--protein transferase 1-like",38.53,1,21488,1734,2334,123,477,16
"XP_020613915.1"," ","LOC110052125",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",0.665312,"MORC family CW-type zinc finger protein 2A-like",39.59,1,32433,3120,7153,1669,2364,40
"XP_020611301.1"," ","LOC110049814",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001262.1",0.668687,"lipase maturation factor 1-like",39.44,1,12528,2091,2620,52,477,13
"XP_020632532.1"," ","LOC110069357",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000725.1",0.669666,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like",37.47,1,3907,1086,3907,864,1957,1
"XP_020608408.1"," ","LOC110047028",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001102.1",0.671792,"ectopic P granules protein 5 homolog, transcript variant X2",40.2,3,37059,6294,7740,209,1237,46
"XP_020607761.1"," ","LOC110046416",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001067.1",0.67527,"nuclear pore complex protein Nup88-like",35.87,1,10183,2226,2765,24,515,16
"XP_020605649.1"," ","LOC110044439",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000935.1",0.678146,"inter-alpha-trypsin inhibitor heavy chain H4-like",42.82,1,5131,2025,3558,560,973,2
"XP_020630892.1"," ","LOC110067886",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000412.1",0.680484,"uncharacterized LOC110067886",39.97,1,1401,423,1277,714,140,2
"XP_020615675.1"," ","LOC110053742",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000654.1",0.682013,"guanylate-binding protein 4-like, transcript variant X1",38.8,2,2299,402,886,334,155,2
"XP_020630293.1"," ","LOC110067320",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000394.1",0.683471,"nuclear pore complex protein Nup160-like",37.86,1,18969,2223,3769,1396,150,19
"XP_020604353.1"," ","LOC110043250",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000009.1",0.685483,"fibropellin-1-like",38.2,1,8812,1908,2120,212,NA,15
"XP_020606525.1"," ","LOC110045271",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000988.1",0.686612,"exosome component 10-like",37.56,1,32657,2583,2912,20,309,26
"XP_020622784.1"," ","LOC110060358",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000167.1",0.686926,"B-cell lymphoma 3 protein homolog",41.71,1,3026,1137,1420,181,102,3
"XP_020623579.1"," ","LOC110061093",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001820.1",0.693704,"uncharacterized LOC110061093, transcript variant X1",37.55,3,10295,966,2953,209,1638,6
"XP_020623257.1"," ","LOC110060806",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001815.1",0.69459,"nucleolar RNA helicase 2-like, transcript variant X2",36.46,2,12670,2006,4390,180,2025,22
"XP_020601956.1"," ","LOC110041017",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000774.1",0.699182,"small nuclear ribonucleoprotein E-like",34.64,1,9714,276,991,79,636,5
"XP_020627730.1"," ","LOC110064968",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000280.1",0.700088,"complex I intermediate-associated protein 30, mitochondrial-like",38.98,1,2486,699,1076,17,360,3
"XP_020608779.1"," ","LOC110047374",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001117.1",0.704546,"collagen triple helix repeat-containing protein 1-like",39.86,1,12787,852,1731,157,722,3
"XP_020617465.1"," ","LOC110055417",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001503.1",0.706714,"alpha-N-acetylgalactosamine-specific lectin-like",39.22,1,3014,582,582,NA,NA,2
"XP_020631764.1"," ","LOC110068705",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000040.1",0.707246,"uncharacterized LOC110068705",39.64,1,4759,384,1617,45,594,5
"XP_020606024.1"," ","LOC110044780",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000956.1",0.707726,"SRSF protein kinase 3-like, transcript variant X2",37.43,2,18579,1872,3666,8,1786,17
"XP_020621808.1"," ","LOC110059456",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000162.1",0.707987,"ninein-like protein, transcript variant X2",39.62,3,30931,5169,6983,1808,6,21
"XP_020608000.1"," ","LOC110046648",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001081.1",0.715709,"uncharacterized LOC110046648",36.24,1,4468,591,884,204,89,4
"XP_020626385.1"," ","LOC110063733",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000224.1",0.716127,"phosphoinositide 3-kinase regulatory subunit 4-like",40.13,1,19382,4224,4768,107,224,26
"XP_020629883.1"," ","LOC110066961",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000382.1",0.716589,"la-related protein 1-like",39.13,1,15509,1602,3919,274,2043,11
"XP_020624801.1"," ","LOC110062267",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001883.1",0.71922,"uncharacterized protein C1orf228 homolog, transcript variant X2",39.42,2,10236,1240,1591,74,202,14
"XP_020630345.1"," ","LOC110067362",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000394.1",0.723458,"villin-1-like",38.83,1,24017,2175,2414,119,1,20
"XP_020621181.1"," ","LOC110058857",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000685.1",0.725034,"elongator complex protein 1-like, transcript variant X2",39.69,2,29771,3882,4725,87,756,37
"XP_020631154.1"," ","LOC110068121",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000421.1",0.730044,"tumor protein D52-like",36.41,1,3614,573,919,87,259,5
"XP_020631632.1"," ","LOC110068578",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",0.730726,"uncharacterized LOC110068578",38.33,1,20435,1131,2651,1483,37,4
"XP_020615850.1"," ","LOC110053881",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001416.1",0.731339,"synaptotagmin-1-like, transcript variant X1",37.87,2,16698,804,2370,64,1375,5
"XP_020600466.1"," ","LOC110039671",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000005.1",0.731437,"DNA replication licensing factor mcm2-like, transcript variant X1",39.34,2,18446,2530,3251,328,393,19
"XP_020613431.1"," ","LOC110051712",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001328.1",0.732625,"ATPase family AAA domain-containing protein 1-like",37.1,1,20685,948,1738,79,711,12
"XP_020600698.1"," ","LOC110039884",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000514.1",0.735816,"retinol dehydrogenase 8-like",39.94,1,3931,861,1479,288,330,3
"XP_020628836.1"," ","LOC110065993",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000347.1",0.740778,"probable iron/ascorbate oxidoreductase DDB_G0283291, transcript variant X1",40.72,2,5066,906,1506,234,260,5
"XP_020614779.1"," ","LOC110052927",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001353.1",0.751362,"proline-rich extensin-like protein EPR1",40.04,1,9765,3027,3805,51,626,14
"XP_020628715.1"," ","LOC110065888",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000338.1",0.751889,"allene oxide synthase-lipoxygenase protein-like, transcript variant X2",41.13,2,29471,3213,4230,174,669,14
"XP_020622831.1"," ","LOC110060403",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000167.1",0.753154,"biotin--protein ligase-like, transcript variant X1",35.76,2,7720,1894,1988,73,21,9
"XP_020620129.1"," ","LOC110057866",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001642.1",0.756315,"dynein heavy chain 5, axonemal-like, transcript variant X1",39.85,2,64105,12555,12993,69,369,86
"XP_020626079.1"," ","LOC110063437",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000218.1",0.760171,"rab3 GTPase-activating protein catalytic subunit-like",39.2,1,33947,2478,3671,798,395,19
"XP_020609061.1"," ","LOC110047647",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",0.761229,"tyrosinase-like",42.35,1,4675,1047,2630,479,1104,4
"XP_020632429.1"," ","LOC110069276",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000462.1",0.762883,"coadhesin-like, transcript variant X1",40.14,6,29829,3908,4482,487,74,20
"XP_020624257.1"," ","LOC110061753",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001852.1",0.764472,"BTB/POZ domain-containing protein KCTD21-like",40.24,1,2843,612,2487,408,1060,2
"XP_020610436.1"," ","LOC110049007",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001219.1",0.772459,"uncharacterized LOC110049007",39.74,1,39819,1440,2118,339,NA,9
"XP_020608525.1"," ","LOC110047125",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001107.1",0.775336,"calpain-9-like",39.07,1,17203,2058,5941,1446,2437,19
"XP_020613395.1"," ","LOC110051679",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001328.1",0.775483,"phosphatidate cytidylyltransferase 2-like",36.98,1,14760,702,946,NA,244,10
"XP_020631891.1"," ","LOC110068820",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000041.1",0.775717,"dynein intermediate chain 2, ciliary-like, transcript variant X2",36.61,2,6715,378,526,2,146,5
"XP_020610835.1"," ","LOC110049384",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001241.1",0.778156,"prickle-like protein 3, transcript variant X2",41.21,2,11478,1890,2423,10,523,8
"XP_020619137.1"," ","LOC110056920",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001589.1",0.786647,"DNA-directed RNA polymerase II subunit RPB2-like",43.4,1,1454,273,1119,92,754,2
"XP_020612625.1"," ","LOC110050993",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001305.1",0.789712,"DNA repair protein XRCC4-like, transcript variant X1",37.22,2,9151,1048,1553,120,384,12
"XP_020600427.1"," ","LOC110039640",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000005.1",0.791331,"trichohyalin-like, transcript variant X1",42.06,2,33968,8050,8798,303,444,37
"XP_020629378.1"," ","LOC110066488",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000364.1",0.79193,"sec1 family domain-containing protein 2-like",39.12,1,12716,2007,3542,981,554,17
"XP_020602964.1"," ","LOC110041984",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000080.1",0.792084,"tetratricopeptide repeat protein 12-like",37.05,1,17574,2253,3914,83,1578,22
"XP_020605851.1"," ","LOC110044630",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000954.1",0.800041,"E3 ubiquitin-protein ligase TRIM71-like",44.15,1,3724,2268,3724,369,1087,1
"XP_020602146.1"," ","LOC110041204",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000778.1",0.800759,"uncharacterized LOC110041204",43.91,1,1371,1221,1371,129,21,1
"XP_020600746.1"," ","LOC110039914",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000515.1",0.801692,"adenosylhomocysteinase 2-like, transcript variant X1",37.09,2,18688,1378,1784,114,279,18
"XP_020625520.1"," ","LOC110062913",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000193.1",0.802553,"uncharacterized LOC110062913, transcript variant X1",37.65,3,22848,792,2288,522,453,2
"XP_020630782.1"," ","LOC110067790",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000411.1",0.803036,"integrin alpha-X-like",40.03,1,1515,432,856,424,NA,2
"XP_020626223.1"," ","LOC110063566",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000224.1",0.805323,"glutathione S-transferase kappa 1-like, transcript variant X2",37.87,2,6343,642,2033,443,948,9
"XP_020600676.1"," ","LOC110039863",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000514.1",0.80931,"anion exchange protein 3-like",38.39,1,18678,4548,7401,1198,456,20
"XP_020621240.1"," ","LOC110058909",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000685.1",0.810045,"DNA-directed RNA polymerase II subunit GRINL1A-like",38.45,1,3511,528,914,198,188,2
"XP_020604457.1"," ","LOC110043350",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000859.1",0.810094,"RNA-binding protein 8A-like",38.06,1,6129,507,1693,38,1148,6
"XP_020614442.1"," ","LOC110052636",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000646.1",0.811178,"sacsin-like",38.19,1,6302,1251,3265,504,NA,4
"XP_020603301.1"," ","LOC110042279",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000835.1",0.813304,"importin-5-like",40.63,1,18046,2766,3668,167,735,22
"XP_020616864.1"," ","LOC110054847",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001463.1",0.821857,"uncharacterized LOC110054847",39.93,1,11028,909,1192,229,54,8
"XP_020631224.1"," ","LOC110068185",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000425.1",0.824749,"uncharacterized LOC110068185",36.02,1,11748,831,1452,115,506,5
"XP_020615853.1"," ","LOC110053883",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001416.1",0.831465,"chondroitin sulfate glucuronyltransferase-like",39.59,1,19521,2481,4034,696,857,8
"XP_020601505.1"," ","LOC110040593",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000729.1",0.835104,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4-like",36.66,1,2924,408,1302,18,876,5
"XP_020609251.1"," ","LOC110047850",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001134.1",0.836417,"sulfotransferase 1C4-like",41.14,1,33127,1005,2418,1080,333,3
"XP_020622688.1"," ","LOC110060265",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000703.1",0.840363,"serine/threonine-protein kinase PRP4 homolog, transcript variant X3",39.34,3,20310,2664,6832,746,460,15
"XP_020631359.1"," ","LOC110068324",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000431.1",0.855886,"uncharacterized LOC110068324",40.95,1,4400,390,513,123,NA,3
"XP_020604863.1"," ","LOC110043712",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000865.1",0.856987,"cytochrome P450 3A7-like, transcript variant X3",37.79,3,10666,1377,2491,115,807,13
"XP_020632465.1"," ","LOC110069302",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000462.1",0.858049,"uncharacterized LOC110069302",40.12,1,1887,351,646,93,202,4
"XP_020621641.1"," ","LOC110059282",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001697.1",0.861005,"uncharacterized LOC110059282",42.62,1,3571,2604,3571,257,710,1
"XP_020601729.1"," ","LOC110040799",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000753.1",0.865618,"S-acyl fatty acid synthase thioesterase, medium chain-like",39.45,1,22943,1209,3474,17,1124,8
"XP_020630133.1"," ","LOC110067178",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000390.1",0.866651,"1-acyl-sn-glycerol-3-phosphate acyltransferase alpha-like",38.03,1,12082,858,2954,504,796,5
"XP_020601413.1"," ","LOC110040514",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000554.1",0.872469,"EGF domain-specific O-linked N-acetylglucosamine transferase-like, transcript variant X2",35.89,2,23726,1437,2788,448,879,17
"XP_020607215.1"," ","LOC110045900",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001020.1",0.873393,"nesprin-1-like",41.8,1,76552,24675,28085,817,480,57
"XP_020625517.1"," ","LOC110062911",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000193.1",0.873489,"28S ribosomal protein S24-A, mitochondrial-like",38.32,1,3541,525,740,79,136,3
"XP_020609253.1"," ","LOC110047853",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001134.1",0.877924,"sulfotransferase family cytosolic 1B member 1-like",40.35,1,5539,900,1572,277,395,4
"XP_020602725.1"," ","LOC110041755",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000800.1",0.881689,"autophagy-related protein 16-1-like",35.86,1,21064,1101,1899,479,319,14
"XP_020611953.1"," ","LOC110050374",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001289.1",0.881805,"cholesterol 24-hydroxylase-like",39.77,1,3858,795,2334,342,1197,3
"XP_020606730.1"," ","LOC110045461",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001010.1",0.883208,"plasma kallikrein-like",40.81,1,6141,738,1636,414,70,4
"XP_020629046.1"," ","LOC110066185",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000353.1",0.884293,"peroxisomal sarcosine oxidase-like",38.74,1,17345,1200,2950,1557,193,9
"XP_020627870.1"," ","LOC110065111",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000705.1",0.88734,"epididymal sperm-binding protein 1-like",35.67,1,10761,1047,1182,56,24,8
"XP_020602378.1"," ","LOC110041432",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000792.1",0.902474,"uncharacterized LOC110041432, transcript variant X1",40.53,2,2080,1330,1904,179,333,2
"XP_020623976.1"," ","LOC110061481",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001831.1",0.9055,"integrator complex subunit 11-like",37.14,1,15993,1845,3588,88,1655,22
"XP_020619679.1"," ","LOC110057437",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001621.1",0.905505,"L-fucose kinase-like",40.68,1,13471,2883,4285,296,1106,25
"XP_020630145.1"," ","LOC110067188",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000390.1",0.906779,"protein transport protein Sec16A-like, transcript variant X4",39.09,4,26880,7238,10022,435,2213,33
"XP_020608275.1"," ","LOC110046898",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001100.1",0.907291,"cytochrome b5 domain-containing protein 1-like",37.34,1,3191,822,1186,NA,364,4
"XP_020631277.1"," ","LOC110068230",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000718.1",0.907304,"PCI domain-containing protein 2-like",37.74,1,14695,1251,2527,444,832,19
"XP_020605417.1"," ","LOC110044239",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000903.1",0.909867,"intersectin-1-like",38.25,1,31733,1425,1676,251,NA,7
